timestamp,x_robot_mm,y_robot_mm,z_robot_mm,angle_deg,pixel_size,area
1772013495.960885,699.65,-44.22,498.88,13.78,132.8,16516
1772013495.998117,699.73,-44.25,498.63,13.78,132.7,16522
1772013496.0618382,699.65,-44.22,498.88,13.78,132.8,16521
1772013496.1386232,699.66,-44.23,498.88,13.78,132.8,16520
1772013496.2066753,699.66,-44.23,498.88,13.78,132.8,16519
1772013496.239192,699.66,-44.23,498.88,13.78,132.8,16532
1772013496.2741537,699.66,-44.24,498.88,13.78,132.8,16524
1772013496.3062289,699.66,-44.24,498.88,13.78,132.8,16518
1772013496.3502495,699.66,-44.24,498.88,13.78,132.8,16524
1772013496.3733988,699.66,-44.24,498.88,13.78,132.8,16511
1772013496.3988705,699.65,-44.24,498.88,13.78,132.8,16519
1772013496.435263,699.64,-44.24,498.88,13.78,132.8,16530
1772013496.462588,699.56,-44.2,499.11,13.63,132.9,16518
1772013496.4981482,699.67,-44.25,498.75,13.78,132.8,16519
1772013496.5298355,699.82,-44.3,498.34,13.78,132.6,16525
1772013496.5600126,699.68,-44.24,498.75,13.78,132.8,16522
1772013496.5974467,699.65,-44.23,498.84,13.78,132.8,16526
1772013496.6316252,699.69,-44.25,498.71,13.78,132.8,16523
1772013496.665558,699.82,-44.3,498.29,13.78,132.6,16503
1772013496.6985295,699.68,-44.23,498.73,13.8,132.8,16523
1772013496.732003,699.7,-44.24,498.66,13.57,132.7,16513
1772013496.7606242,699.65,-44.21,498.84,13.63,132.8,16526
1772013496.8005228,699.66,-44.21,498.84,13.63,132.8,16522
1772013496.8341916,699.47,-44.14,499.37,13.63,133.1,16521
1772013496.8740802,699.69,-44.24,498.71,13.78,132.8,16511
1772013496.9017227,699.7,-44.24,498.71,13.78,132.8,16522
1772013496.9340181,699.7,-44.24,498.71,13.78,132.8,16521
1772013496.9577467,699.7,-44.24,498.71,13.78,132.8,16521
1772013496.9924705,699.75,-44.27,498.56,13.67,132.7,16522
1772013497.024614,699.82,-44.29,498.34,13.78,132.6,16519
1772013497.0579545,699.85,-44.3,498.26,13.74,132.6,16515
1772013497.089377,699.65,-44.22,498.82,13.76,132.8,16518
1772013497.123692,699.67,-44.24,498.71,13.78,132.8,16519
1772013497.157245,699.68,-44.24,498.71,13.78,132.8,16517
1772013497.1980042,699.68,-44.24,498.68,13.76,132.8,16521
1772013497.2341669,699.81,-44.29,498.29,13.78,132.6,16518
1772013497.2603354,699.67,-44.23,498.71,13.78,132.8,16525
1772013497.2933,699.64,-44.21,498.84,13.63,132.8,16525
1772013497.3263633,699.68,-44.24,498.71,13.78,132.8,16523
1772013497.3576045,699.68,-44.24,498.71,13.78,132.8,16533
1772013497.3904936,699.83,-44.3,498.25,13.78,132.6,16529
1772013497.4267645,699.54,-44.15,499.17,13.63,133.0,16524
1772013497.4612947,699.52,-44.12,499.24,13.39,133.0,16529
1772013497.513246,699.82,-44.25,498.34,13.78,132.6,16528
1772013497.537548,699.85,-44.27,498.25,13.78,132.6,16527
1772013497.5783284,699.82,-44.25,498.34,13.78,132.6,16536
1772013497.6006927,699.82,-44.26,498.34,13.78,132.6,16535
1772013497.6245024,699.71,-44.21,498.67,13.78,132.7,16533
1772013497.6565964,699.71,-44.22,498.67,13.78,132.7,16535
1772013497.692502,699.71,-44.23,498.67,13.78,132.7,16529
1772013497.727588,699.76,-44.24,498.49,14.04,132.7,16536
1772013497.76062,699.55,-44.16,499.1,13.67,132.9,16515
1772013497.8009949,699.53,-44.16,499.17,13.63,133.0,16511
1772013497.825761,699.54,-44.17,499.11,13.63,132.9,16515
1772013497.8587756,699.52,-44.16,499.17,13.63,133.0,16516
1772013497.8912413,699.33,-44.1,499.71,13.63,133.2,16523
1772013497.929861,699.39,-44.14,499.52,13.71,133.1,16515
1772013497.983005,699.4,-44.15,499.52,13.71,133.1,16518
1772013498.0574162,699.74,-44.31,498.49,14.04,132.7,16525
1772013498.1023543,699.63,-44.26,498.84,13.78,132.8,16527
1772013498.124732,699.66,-44.27,498.73,13.8,132.8,16518
1772013498.151013,699.56,-44.22,499.04,13.71,132.9,16520
1772013498.1736062,699.61,-44.24,498.89,13.8,132.8,16512
1772013498.1972964,699.62,-44.24,498.89,13.8,132.8,16515
1772013498.2252069,699.63,-44.24,498.89,13.8,132.8,16516
1772013498.249434,699.66,-44.25,498.84,13.78,132.8,16513
1772013498.2834234,699.64,-44.24,498.89,13.8,132.8,16523
1772013498.313903,699.65,-44.25,498.84,13.78,132.8,16521
1772013498.3471158,699.75,-44.29,498.49,14.04,132.7,16524
1772013498.3762789,699.62,-44.24,498.89,13.8,132.8,16511
1772013498.4070907,699.75,-44.3,498.49,14.04,132.7,16513
1772013498.430878,699.76,-44.3,498.49,14.04,132.7,16517
1772013498.4576683,699.76,-44.3,498.49,14.04,132.7,16515
1772013498.4891152,699.64,-44.24,498.88,13.78,132.8,16518
1772013498.5232735,699.63,-44.24,498.9,13.82,132.8,16523
1772013498.557551,699.63,-44.24,498.89,13.8,132.8,16525
1772013498.5888667,699.63,-44.23,498.9,13.82,132.8,16531
1772013498.6579778,699.64,-44.24,498.89,13.8,132.8,16528
1772013498.6924663,699.65,-44.24,498.88,13.78,132.8,16522
1772013498.7256799,699.59,-44.21,499.04,13.71,132.9,16515
1772013498.763654,699.59,-44.21,499.04,13.71,132.9,16521
1772013498.795641,699.65,-44.24,498.88,13.78,132.8,16500
1772013498.8247468,699.72,-44.26,498.67,13.71,132.7,16508
1772013498.8744838,699.61,-44.21,498.99,13.71,132.9,16535
1772013498.9149427,699.65,-44.23,498.85,13.74,132.8,16504
1772013498.9580946,699.74,-44.27,498.58,13.57,132.7,16510
1772013498.9995093,699.72,-44.25,498.66,13.57,132.7,16515
1772013499.0404003,699.73,-44.25,498.66,13.57,132.7,16518
1772013499.0766287,699.65,-44.2,498.93,13.39,132.9,16520
1772013499.1126285,699.71,-44.23,498.71,13.78,132.8,16522
1772013499.1415286,699.73,-44.24,498.62,13.67,132.7,16518
1772013499.1744275,699.83,-44.28,498.32,13.76,132.6,16499
1772013499.2036922,699.69,-44.22,498.72,13.71,132.8,16514
1772013499.242598,699.75,-44.26,498.49,14.04,132.7,16502
1772013499.275527,699.62,-44.21,498.89,13.8,132.8,16515
1772013499.3105693,699.62,-44.21,498.89,13.8,132.8,16516
1772013499.3413115,699.63,-44.21,498.89,13.57,132.8,16518
1772013499.3724973,699.63,-44.21,498.89,13.8,132.8,16527
1772013499.408692,699.64,-44.22,498.88,13.78,132.8,16526
1772013499.452965,699.64,-44.22,498.89,13.8,132.8,16510
1772013499.5027232,699.64,-44.23,498.88,13.78,132.8,16511
1772013499.5476453,699.64,-44.23,498.9,13.82,132.8,16517
1772013499.5836213,699.65,-44.23,498.88,13.78,132.8,16520
1772013499.610812,699.64,-44.24,498.88,13.78,132.8,16535
1772013499.638936,699.57,-44.2,499.11,13.63,132.9,16533
1772013499.6695876,699.57,-44.2,499.11,13.63,132.9,16514
1772013499.6981463,699.65,-44.24,498.88,13.78,132.8,16523
1772013499.7276702,699.55,-44.19,499.16,13.67,133.0,16516
1772013499.7636626,699.82,-44.3,498.35,13.8,132.6,16509
1772013499.7942536,699.82,-44.3,498.34,13.78,132.6,16505
1772013499.8320067,699.81,-44.29,498.35,13.8,132.6,16506
1772013499.8763974,699.78,-44.27,498.44,13.67,132.6,16507
1772013499.9291706,699.78,-44.26,498.44,13.67,132.6,16513
1772013499.993589,699.61,-44.19,498.98,13.67,132.9,16513
1772013500.0551612,699.83,-44.28,498.34,13.78,132.6,16510
1772013500.109167,699.63,-44.2,498.92,13.67,132.9,16508
1772013500.167371,699.59,-44.18,499.04,14.04,132.9,16520
1772013500.1999073,699.32,-44.05,499.87,13.39,133.3,16515
1772013500.2429633,699.32,-44.04,499.87,13.39,133.3,16515
1772013500.2710662,699.41,-44.09,499.59,14.04,133.2,16520
1772013500.300909,699.4,-44.08,499.64,13.57,133.2,16514
1772013500.3287828,699.83,-44.27,498.34,13.78,132.6,16511
1772013500.3542404,699.78,-44.25,498.5,13.67,132.7,16512
1772013500.3807292,699.78,-44.24,498.5,13.67,132.7,16513
1772013500.4061556,699.42,-44.11,499.58,13.67,133.1,16526
1772013500.435691,699.6,-44.19,499.04,13.57,132.9,16517
1772013500.465649,699.66,-44.23,498.84,13.78,132.8,16519
1772013500.4977815,699.65,-44.22,498.89,13.57,132.8,16521
1772013500.528077,699.6,-44.2,499.04,13.67,132.9,16534
1772013500.561952,699.65,-44.23,498.88,13.78,132.8,16525
1772013500.5965734,699.59,-44.21,499.04,13.67,132.9,16529
1772013500.6290777,699.67,-44.24,498.8,13.67,132.8,16521
1772013500.6628232,699.65,-44.24,498.84,13.78,132.8,16531
1772013500.6943817,699.76,-44.28,498.5,13.67,132.7,16523
1772013500.7275336,699.64,-44.22,498.88,13.78,132.8,16533
1772013500.7616699,699.61,-44.22,498.93,13.71,132.9,16549
1772013500.7951057,699.64,-44.24,498.84,13.78,132.8,16544
1772013500.8287792,699.63,-44.23,498.88,13.71,132.8,16553
1772013500.8623102,699.65,-44.24,498.82,13.76,132.8,16552
1772013500.9075644,699.66,-44.24,498.82,13.76,132.8,16560
1772013500.9410357,699.63,-44.23,498.88,13.71,132.8,16536
1772013500.969914,699.82,-44.31,498.29,13.78,132.6,16533
1772013500.9951482,699.64,-44.23,498.84,13.78,132.8,16538
1772013501.026394,699.64,-44.23,498.84,13.78,132.8,16509
1772013501.0606406,699.64,-44.23,498.84,13.78,132.8,16544
1772013501.0940845,699.64,-44.23,498.84,13.78,132.8,16550
1772013501.1286821,699.62,-44.23,498.88,13.78,132.8,16540
1772013501.1632366,699.63,-44.23,498.88,13.78,132.8,16571
1772013501.1942506,699.63,-44.23,498.88,13.78,132.8,16511
1772013501.2287812,699.69,-44.26,498.67,13.78,132.7,16545
1772013501.261384,699.62,-44.23,498.88,13.78,132.8,16549
1772013501.2971056,699.62,-44.23,498.88,13.78,132.8,16549
1772013501.3395774,699.62,-44.23,498.88,13.71,132.8,16515
1772013501.363769,699.57,-44.21,498.99,13.71,132.9,16523
1772013501.4073985,699.6,-44.22,498.91,13.76,132.8,16520
1772013501.4368856,699.43,-44.16,499.42,13.71,133.1,16545
1772013501.4722517,699.61,-44.23,498.88,13.78,132.8,16513
1772013501.5035696,699.62,-44.24,498.85,13.74,132.8,16540
1772013501.5311756,699.62,-44.24,498.84,13.78,132.8,16546
1772013501.5613892,699.65,-44.25,498.77,13.71,132.8,16569
1772013501.5953023,699.66,-44.25,498.75,13.74,132.8,16549
1772013501.629502,699.68,-44.25,498.72,13.71,132.8,16530
1772013501.662313,699.68,-44.25,498.7,13.74,132.8,16519
1772013501.6963694,699.78,-44.29,498.4,13.6,132.6,16507
1772013501.733386,699.69,-44.25,498.67,13.78,132.7,16529
1772013501.7623947,699.64,-44.23,498.84,13.78,132.8,16515
1772013501.8007133,699.8,-44.29,498.35,13.8,132.6,16514
1772013501.8356829,699.63,-44.22,498.85,13.8,132.8,16522
1772013501.8733633,699.57,-44.18,499.04,14.04,132.9,16522
1772013501.9045918,699.57,-44.18,499.04,14.04,132.9,16523
1772013501.9359891,699.56,-44.18,499.04,14.04,132.9,16523
1772013501.9675698,699.64,-44.21,498.82,13.76,132.8,16519
1772013502.0018086,699.81,-44.28,498.31,13.74,132.6,16514
1772013502.0362072,699.81,-44.28,498.31,13.74,132.6,16517
1772013502.0680113,699.7,-44.23,498.63,13.78,132.7,16511
1772013502.0995064,699.75,-44.26,498.44,13.67,132.6,16503
1772013502.124709,699.75,-44.26,498.44,13.67,132.6,16508
1772013502.1566484,699.69,-44.24,498.63,13.78,132.7,16525
1772013502.1963458,699.91,-44.34,497.94,14.04,132.4,16526
1772013502.2626219,699.74,-44.24,498.49,14.04,132.7,16525
1772013502.3277836,699.81,-44.28,498.28,13.57,132.6,16528
1772013502.3889437,699.55,-44.17,499.04,14.04,132.9,16550
1772013502.4528732,699.43,-44.13,499.43,13.8,133.1,16547
1772013502.512771,699.45,-44.14,499.34,13.57,133.0,16539
1772013502.575695,699.5,-44.18,499.17,13.78,133.0,16530
1772013502.6427147,699.31,-44.11,499.74,13.8,133.2,16549
1772013502.7154615,699.55,-44.23,499.0,13.54,132.9,16533
1772013502.7788663,699.66,-44.29,498.66,13.57,132.7,16506
1772013502.855289,699.72,-44.31,498.47,13.65,132.7,16523
1772013502.9209552,699.61,-44.26,498.84,13.78,132.8,16513
1772013502.956212,699.79,-44.32,498.32,13.76,132.6,16517
1772013502.9804027,699.62,-44.25,498.82,13.76,132.8,16508
1772013503.00468,699.7,-44.27,498.59,13.76,132.7,16517
1772013503.0282333,699.69,-44.26,498.63,13.78,132.7,16527
1772013503.053917,699.7,-44.26,498.63,13.78,132.7,16531
1772013503.076515,699.71,-44.26,498.59,13.76,132.7,16533
1772013503.1008654,699.64,-44.23,498.82,13.76,132.8,16538
1772013503.125455,699.64,-44.23,498.82,13.76,132.8,16535
1772013503.1606722,699.64,-44.23,498.84,13.78,132.8,16544
1772013503.1931174,700.22,-44.47,497.08,13.5,132.1,16139
1772013503.2261143,700.31,-44.5,496.83,14.04,131.9,15924
1772013503.2823668,699.69,-44.23,498.73,13.76,132.8,16492
1772013503.3270073,699.82,-44.28,498.32,13.76,132.6,16501
1772013503.361914,699.82,-44.28,498.34,13.78,132.6,16497
1772013503.388427,699.83,-44.27,498.34,13.78,132.6,16511
1772013503.4168174,699.84,-44.28,498.31,13.74,132.6,16518
1772013503.4427006,699.66,-44.21,498.84,13.78,132.8,16523
1772013503.4717999,699.54,-44.14,499.24,13.63,133.0,16524
1772013503.5001392,699.82,-44.26,498.4,13.71,132.6,16515
1772013503.5263138,699.8,-44.25,498.45,13.71,132.6,16523
1772013503.5614345,699.8,-44.25,498.45,13.71,132.6,16520
1772013503.5925362,699.67,-44.2,498.84,13.78,132.8,16525
1772013503.6246407,699.68,-44.22,498.8,13.74,132.8,16525
1772013503.6620812,699.65,-44.21,498.88,13.71,132.8,16525
1772013503.7037544,699.6,-44.19,499.04,13.63,132.9,16508
1772013503.7462478,699.6,-44.2,499.04,13.63,132.9,16505
1772013503.788902,699.67,-44.24,498.82,13.76,132.8,16536
1772013503.8117535,699.67,-44.23,498.81,13.57,132.8,16523
1772013503.8372033,699.84,-44.3,498.28,13.76,132.6,16522
1772013503.8625157,699.66,-44.23,498.82,13.76,132.8,16525
1772013503.8934278,699.66,-44.23,498.82,13.76,132.8,16531
1772013503.926341,699.56,-44.19,499.12,13.5,132.9,16541
1772013503.9601488,699.64,-44.23,498.86,13.76,132.8,16542
1772013503.993102,699.55,-44.19,499.12,13.5,132.9,16554
1772013504.040322,699.65,-44.24,498.82,13.76,132.8,16550
1772013504.0683079,699.65,-44.24,498.82,13.76,132.8,16553
1772013504.0974061,699.64,-44.24,498.82,13.76,132.8,16547
1772013504.1363425,699.64,-44.24,498.82,13.76,132.8,16550
1772013504.1712327,699.64,-44.24,498.82,13.76,132.8,16554
1772013504.1993783,699.65,-44.24,498.77,13.63,132.8,16542
1772013504.2326949,699.57,-44.21,499.04,13.63,132.9,16545
1772013504.2616425,699.58,-44.21,499.04,13.63,132.9,16551
1772013504.292198,699.58,-44.21,499.04,13.63,132.9,16543
1772013504.3261378,699.44,-44.14,499.51,13.63,133.1,16541
1772013504.3623784,699.44,-44.13,499.51,13.63,133.1,16542
1772013504.3964102,699.57,-44.19,499.11,13.63,132.9,16535
1772013504.4255342,699.57,-44.19,499.11,13.63,132.9,16530
1772013504.461511,699.66,-44.23,498.84,13.78,132.8,16540
1772013504.4924884,699.65,-44.23,498.85,13.8,132.8,16542
1772013504.5264783,699.59,-44.21,498.98,13.67,132.9,16536
1772013504.559593,699.6,-44.21,498.92,13.67,132.9,16537
1772013504.5925522,699.59,-44.21,498.92,13.67,132.9,16530
1772013504.6274211,699.89,-44.34,498.03,13.67,132.5,16134
1772013504.6610172,700.13,-44.46,497.29,13.85,132.1,15971
1772013504.6943638,699.5,-44.19,499.19,13.74,133.0,16508
1772013504.726337,699.6,-44.23,498.86,13.76,132.8,16519
1772013504.7649024,699.61,-44.23,498.88,13.78,132.8,16537
1772013504.7940824,699.61,-44.24,498.88,13.78,132.8,16542
1772013504.8295496,699.63,-44.24,498.84,13.78,132.8,16539
1772013504.8627536,699.63,-44.24,498.84,13.78,132.8,16539
1772013504.8941236,699.74,-44.29,498.49,14.04,132.7,16535
1772013504.9243371,699.63,-44.24,498.84,13.78,132.8,16538
1772013504.9606073,699.63,-44.24,498.84,13.78,132.8,16541
1772013504.9925773,699.61,-44.23,498.88,13.78,132.8,16546
1772013505.0254838,699.6,-44.22,498.92,13.67,132.9,16533
1772013505.0596101,699.59,-44.22,498.97,13.63,132.9,16529
1772013505.1015851,699.58,-44.21,499.04,13.63,132.9,16531
1772013505.1366925,699.76,-44.28,498.5,13.67,132.7,16522
1772013505.1618433,699.58,-44.2,499.04,13.67,132.9,16533
1772013505.1982794,699.64,-44.22,498.88,13.78,132.8,16532
1772013505.2283933,699.65,-44.23,498.84,13.78,132.8,16539
1772013505.2661924,699.63,-44.23,498.88,13.78,132.8,16539
1772013505.299834,699.58,-44.21,498.99,13.71,132.9,16544
1772013505.3280232,699.56,-44.2,499.04,13.67,132.9,16540
1772013505.3640392,699.65,-44.25,498.75,13.6,132.8,16541
1772013505.42667,699.55,-44.2,499.04,13.67,132.9,16550
1772013505.4611616,699.56,-44.2,499.04,13.67,132.9,16547
1772013505.4876635,699.61,-44.23,498.89,13.8,132.8,16550
1772013505.517729,699.63,-44.23,498.86,13.67,132.8,16542
1772013505.5496092,699.58,-44.21,498.98,13.67,132.9,16545
1772013505.5767944,699.58,-44.21,498.98,13.67,132.9,16547
1772013505.601592,699.58,-44.21,498.98,13.67,132.9,16552
1772013505.6280763,699.56,-44.2,499.04,13.67,132.9,16558
1772013505.6607614,699.57,-44.21,498.98,13.67,132.9,16534
1772013505.6922135,699.55,-44.2,499.04,13.67,132.9,16542
1772013505.7251096,699.58,-44.21,498.98,13.67,132.9,16547
1772013505.758825,699.8,-44.29,498.34,13.78,132.6,16543
1772013505.7922983,699.49,-44.17,499.25,13.78,133.0,16553
1772013505.8262386,699.64,-44.24,498.79,13.78,132.8,16548
1772013505.8599296,699.64,-44.24,498.79,13.78,132.8,16552
1772013505.8933685,699.64,-44.24,498.79,13.78,132.8,16549
1772013505.9263952,699.64,-44.24,498.79,13.78,132.8,16547
1772013505.9604182,699.61,-44.22,498.91,13.63,132.8,16546
1772013505.9925063,699.61,-44.21,498.91,13.63,132.8,16541
1772013506.0274394,699.59,-44.2,498.97,13.63,132.9,16549
1772013506.0587008,699.61,-44.21,498.91,13.63,132.8,16552
1772013506.0921965,699.59,-44.2,498.97,13.63,132.9,16548
1772013506.1271617,699.59,-44.2,498.97,13.63,132.9,16550
1772013506.1656485,699.61,-44.21,498.91,13.63,132.8,16522
1772013506.198102,699.59,-44.2,498.97,13.63,132.9,16522
1772013506.22699,699.8,-44.29,498.34,13.78,132.6,16523
1772013506.2599506,699.61,-44.2,498.91,13.63,132.8,16534
1772013506.2943854,699.59,-44.19,498.97,13.63,132.9,16541
1772013506.3273296,699.67,-44.23,498.73,13.76,132.8,16540
1772013506.3639421,699.68,-44.24,498.73,13.76,132.8,16554
1772013506.39925,699.68,-44.24,498.71,13.63,132.8,16540
1772013506.4311876,699.77,-44.27,498.44,13.63,132.6,16541
1772013506.4629998,699.68,-44.23,498.71,13.63,132.8,16516
1772013506.5081103,699.68,-44.23,498.71,13.63,132.8,16537
1772013506.5531442,699.68,-44.23,498.71,13.63,132.8,16515
1772013506.605072,699.68,-44.22,498.73,13.57,132.8,16510
1772013506.6345525,699.72,-44.24,498.64,13.63,132.7,16515
1772013506.6653242,699.68,-44.22,498.77,13.63,132.8,16535
1772013506.7034018,699.69,-44.22,498.73,13.57,132.8,16538
1772013506.744371,699.69,-44.22,498.73,13.57,132.8,16538
1772013506.774395,699.7,-44.23,498.71,13.63,132.8,16530
1772013506.8052092,699.59,-44.18,499.04,13.63,132.9,16516
1772013506.8306775,699.61,-44.2,498.97,13.63,132.9,16494
1772013506.8568797,699.57,-44.18,499.11,13.63,132.9,16499
1772013506.881367,699.69,-44.24,498.74,13.67,132.8,16494
1772013506.9046803,699.71,-44.25,498.68,13.67,132.8,16502
1772013506.9281971,699.83,-44.3,498.32,13.76,132.6,16526
1772013506.9726543,699.75,-44.26,498.57,13.63,132.7,16515
1772013507.0097358,699.83,-44.29,498.34,13.78,132.6,16515
1772013507.0381353,699.83,-44.28,498.34,13.78,132.6,16506
1772013507.0661306,699.83,-44.28,498.34,13.78,132.6,16506
1772013507.0953252,699.75,-44.24,498.57,13.63,132.7,16512
1772013507.12924,699.64,-44.2,498.89,13.8,132.8,16514
1772013507.1675355,699.63,-44.2,498.94,13.74,132.9,16509
1772013507.1969328,699.64,-44.21,498.9,13.74,132.8,16531
1772013507.2297056,699.84,-44.29,498.29,13.78,132.6,16530
1772013507.2659707,699.77,-44.27,498.49,14.04,132.7,16539
1772013507.2975378,699.77,-44.28,498.49,14.04,132.7,16505
1772013507.3265252,699.67,-44.24,498.82,13.76,132.8,16517
1772013507.3613973,699.66,-44.24,498.82,13.76,132.8,16525
1772013507.3943415,699.77,-44.3,498.49,14.04,132.7,16523
1772013507.42633,699.67,-44.25,498.79,13.78,132.8,16521
1772013507.4634874,699.61,-44.22,498.96,13.57,132.9,16519
1772013507.4973893,699.76,-44.29,498.49,14.04,132.7,16523
1772013507.5313103,699.43,-44.14,499.46,13.67,133.1,16524
1772013507.5619662,699.75,-44.28,498.49,14.04,132.7,16524
1772013507.5925848,699.65,-44.24,498.79,13.78,132.8,16531
1772013507.6285806,699.62,-44.23,498.88,13.78,132.8,16527
1772013507.664203,699.62,-44.23,498.88,13.78,132.8,16525
1772013507.6961997,699.57,-44.2,499.04,13.57,132.9,16526
1772013507.72812,699.65,-44.24,498.79,13.78,132.8,16528
1772013507.7631423,699.57,-44.2,499.04,13.57,132.9,16524
1772013507.7932634,699.57,-44.19,499.04,14.04,132.9,16539
1772013507.824342,699.58,-44.19,499.04,14.04,132.9,16528
1772013507.8636446,699.59,-44.19,499.04,14.04,132.9,16541
1772013507.8941085,699.59,-44.18,499.04,14.04,132.9,16542
1772013507.943345,699.6,-44.18,499.04,14.04,132.9,16543
1772013507.970528,699.59,-44.18,499.04,14.04,132.9,16538
1772013507.9990492,699.58,-44.18,499.04,14.04,132.9,16535
1772013508.0246859,699.58,-44.17,499.04,14.04,132.9,16538
1772013508.059518,699.57,-44.17,499.04,14.04,132.9,16515
1772013508.0924697,699.39,-44.08,499.59,14.04,133.2,16532
1772013508.1254232,699.57,-44.16,499.04,14.04,132.9,16541
1772013508.162592,699.56,-44.16,499.04,14.04,132.9,16530
1772013508.1979327,699.56,-44.16,499.04,14.04,132.9,16544
1772013508.2299368,699.56,-44.16,499.04,14.04,132.9,16539
1772013508.2627034,699.56,-44.16,499.04,14.04,132.9,16539
1772013508.2961576,699.56,-44.16,499.04,14.04,132.9,16543
1772013508.3281696,699.46,-44.12,499.33,13.78,133.0,16547
1772013508.360975,699.46,-44.12,499.33,13.78,133.0,16549
1772013508.3954995,699.37,-44.09,499.59,14.04,133.2,16541
1772013508.427545,699.98,-44.37,497.75,13.78,132.3,16037
1772013508.4594011,699.61,-44.21,498.89,13.8,132.8,16467
1772013508.491445,699.61,-44.21,498.89,13.8,132.8,16482
